,CUST_CODE,LAST_WEEK,LAST_DATE,TOTAl_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_XX,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,CHURN
15167,CUST0000152233,200704,2007-03-24,18,296.1,153,0,0,0,120,22,11,78,31,42,2,13,30,108,0,2,153,0,0,0,0
15168,CUST0000215621,200701,2007-03-04,24,154.74,0,111,0,0,55,49,7,0,57,53,1,67,14,29,0,1,111,0,0,0,1
15169,CUST0000223076,200705,2007-03-31,18,37.19,0,0,35,0,0,13,22,0,30,0,5,10,2,2,16,5,0,35,0,0,0
15170,CUST0000289425,200705,2007-03-30,14,54.99,0,35,0,0,12,18,5,0,22,12,1,23,6,3,2,1,16,6,0,13,0
15171,CUST0000314465,200650,2007-02-11,1,14.65,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0
15172,CUST0000347842,200704,2007-03-20,15,146.17,0,106,0,0,79,24,3,0,29,76,1,88,3,14,0,1,0,106,0,0,0
15173,CUST0000353938,200705,2007-03-31,9,47.76000000000001,0,0,30,0,2,27,1,0,11,16,3,15,2,7,3,3,21,9,0,0,0
15174,CUST0000393495,200704,2007-03-24,9,90.28,0,49,0,0,44,2,3,8,4,36,1,11,21,14,2,1,46,3,0,0,0
15175,CUST0000396745,200705,2007-03-31,20,79.62999999999998,0,55,0,0,0,41,14,0,29,25,1,30,5,16,3,1,0,55,0,0,0
15176,CUST0000397266,200705,2007-03-30,35,140.81,0,93,0,0,15,54,24,0,57,31,5,50,13,18,7,5,0,93,0,0,0
15177,CUST0000403048,200705,2007-03-30,13,56.40000000000001,0,0,41,0,6,27,8,0,25,12,4,3,25,9,0,4,1,3,37,0,0
15178,CUST0000410228,200705,2007-03-30,15,201.79,144,0,0,0,133,6,5,65,10,68,1,9,41,92,1,1,144,0,0,0,0
15179,CUST0000437882,200704,2007-03-21,16,109.41,0,0,67,0,35,19,13,0,24,42,1,54,7,3,2,1,67,0,0,0,0
15180,CUST0000455765,200705,2007-03-31,20,309.42,127,0,0,0,73,47,7,27,15,83,2,36,15,67,7,2,127,0,0,0,0
15181,CUST0000457990,200705,2007-03-31,16,35.37000000000001,0,0,42,0,0,40,2,0,41,0,1,24,8,9,0,1,32,10,0,0,0
15182,CUST0000487322,200705,2007-03-31,46,166.07,0,126,0,0,14,75,37,0,85,38,3,40,34,43,6,3,126,0,0,0,0
15183,CUST0000497560,200705,2007-03-29,5,34.17,0,0,16,0,0,13,3,0,8,6,2,13,0,0,1,2,13,0,3,0,0
15184,CUST0000522632,200702,2007-03-06,11,223.52,0,113,0,0,100,12,1,58,11,42,2,34,2,72,3,2,113,0,0,0,1
15185,CUST0000524835,200705,2007-03-30,12,121.85,0,0,81,0,68,7,6,34,7,38,2,12,19,48,0,2,78,3,0,0,0
15186,CUST0000540675,200704,2007-03-24,11,73.75,0,0,48,0,23,24,1,0,12,35,1,22,13,12,0,1,48,0,0,0,0
15187,CUST0000540703,200705,2007-03-31,46,88.57999999999998,0,0,104,0,7,61,36,0,89,12,3,78,10,10,3,3,0,104,0,0,0
15188,CUST0000544383,200705,2007-03-28,21,137.14,0,71,0,0,10,53,8,0,64,6,1,59,0,11,0,1,71,0,0,0,0
15189,CUST0000587584,200705,2007-03-28,29,206.62,0,109,0,0,43,49,17,26,45,34,4,72,18,12,3,4,0,0,69,40,0
15190,CUST0000609675,200705,2007-03-31,50,269.56000000000006,0,0,171,0,44,114,13,0,99,65,7,129,6,28,1,7,0,171,0,0,0
15191,CUST0000672612,200705,2007-03-26,16,244.79,0,0,155,0,134,19,2,18,13,123,1,141,6,2,5,1,155,0,0,0,0
15192,CUST0000684800,200704,2007-03-23,17,247.62,0,95,0,0,81,10,4,0,17,77,1,66,4,24,0,1,0,0,3,92,0
15193,CUST0000713315,200702,2007-03-08,2,32.989999999999995,20,0,0,0,19,0,1,19,0,0,1,19,0,0,0,1,19,1,0,0,0
15194,CUST0000730353,200705,2007-03-31,10,420.38,0,0,114,0,111,2,1,21,11,81,1,45,2,66,0,1,114,0,0,0,0
15195,CUST0000760869,200702,2007-03-10,3,67.79,0,17,0,0,8,8,1,0,0,16,1,8,0,8,0,1,0,0,0,17,1
15196,CUST0000763659,200703,2007-03-12,6,11.67,15,0,0,0,10,2,3,0,6,6,3,12,0,0,0,3,4,11,0,0,0
15197,CUST0000771531,200705,2007-03-28,10,58.62000000000001,0,49,0,0,36,0,13,27,12,9,1,44,2,2,0,1,37,10,2,0,0
15198,CUST0000783073,200705,2007-03-28,14,29.51,0,0,38,0,7,25,6,0,29,6,3,23,7,5,0,3,38,0,0,0,0
15199,CUST0000792811,200705,2007-03-30,11,167.63,0,0,67,0,54,12,1,16,7,43,1,0,11,52,3,1,9,0,36,22,0
15200,CUST0000796287,200705,2007-03-27,20,268.54999999999995,100,0,0,0,69,23,8,15,22,58,5,58,27,8,2,5,100,0,0,0,0
15201,CUST0000803106,200705,2007-03-27,19,190.01,0,120,0,0,94,18,8,51,17,50,2,61,16,41,0,2,119,1,0,0,0
15202,CUST0000856322,200705,2007-03-28,23,351.85,0,240,0,0,218,12,10,185,16,38,1,24,0,215,0,1,0,22,218,0,0
15203,CUST0000872792,200705,2007-03-31,16,44.59,0,0,24,0,0,10,14,0,22,0,2,5,12,0,5,2,9,15,0,0,0
15204,CUST0000876191,200705,2007-03-29,20,84.83000000000001,0,0,77,0,30,47,0,0,55,21,1,40,10,26,0,1,0,7,70,0,0
15205,CUST0000876718,200705,2007-03-28,9,56.56999999999999,0,0,42,0,11,27,4,0,6,35,1,21,0,20,0,1,1,41,0,0,0
15206,CUST0000892936,200705,2007-03-31,13,90.14,0,55,0,0,13,41,1,0,31,23,1,5,23,26,0,1,55,0,0,0,0
15207,CUST0000915126,200705,2007-03-28,10,73.08,0,25,0,0,11,8,6,0,12,11,2,8,3,11,1,2,24,1,0,0,0
15208,CUST0000915965,200705,2007-03-31,20,357.26000000000016,0,0,136,0,108,20,8,15,21,99,1,58,16,55,6,1,131,5,0,0,0
15209,CUST0000927074,200705,2007-03-31,23,78.27999999999999,72,0,0,0,6,61,5,0,65,6,1,43,24,4,0,1,0,0,72,0,0
15210,CUST0000950666,200703,2007-03-17,18,108.67,39,0,0,0,5,21,13,0,33,5,1,23,0,11,4,1,37,0,2,0,0
15211,CUST0000959307,200705,2007-03-31,9,21.92,0,0,17,0,3,5,9,0,12,3,2,12,3,0,0,2,17,0,0,0,0
15212,CUST0000975797,200704,2007-03-25,7,89.53000000000002,54,0,0,0,50,4,0,0,3,50,1,34,19,0,0,1,0,0,0,54,0
15213,CUST0000984916,200651,2007-02-12,3,2.05,0,0,0,4,0,1,3,0,2,0,2,2,0,0,0,2,4,0,0,0,1
15214,CUST0000001437,200705,2007-03-26,10,55.33,0,39,0,0,7,30,2,0,15,24,0,13,6,13,7,0,0,39,0,0,0
15215,CUST0000001480,200703,2007-03-13,9,95.91,0,49,0,0,22,24,3,0,6,43,0,35,0,11,3,0,4,45,0,0,0
15216,CUST0000003190,200705,2007-03-30,9,121.98,0,0,101,0,79,22,0,43,0,58,0,14,14,73,0,0,101,0,0,0,0
15217,CUST0000003347,200705,2007-03-31,11,494.12,0,206,0,0,193,12,1,119,3,83,1,130,3,72,0,1,0,206,0,0,0
15218,CUST0000004239,200705,2007-03-31,42,314.31000000000006,206,0,0,0,103,82,21,21,57,128,0,75,25,106,0,0,183,23,0,0,0
15219,CUST0000004457,200704,2007-03-23,9,49.86,29,0,0,0,7,18,4,0,22,7,0,23,2,4,0,0,20,0,9,0,0
15220,CUST0000006394,200704,2007-03-21,12,78.99000000000002,48,0,0,0,23,19,6,11,25,12,0,15,4,28,1,0,28,20,0,0,0
15221,CUST0000008879,200704,2007-03-20,1,9.85,10,0,0,0,10,0,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0
15222,CUST0000009737,200705,2007-03-30,33,283.5400000000001,0,150,0,0,93,43,14,53,53,44,0,74,12,54,10,0,150,0,0,0,0
15223,CUST0000010288,200701,2007-03-04,7,110.25,0,75,0,0,65,10,0,33,6,36,0,16,11,48,0,0,71,4,0,0,1
15224,CUST0000010805,200705,2007-03-30,7,31.059999999999995,0,17,0,0,0,14,3,0,12,5,0,3,14,0,0,0,17,0,0,0,0
15225,CUST0000010921,200705,2007-03-31,15,169.59,0,104,0,0,65,35,4,44,12,48,0,65,23,13,3,0,104,0,0,0,0
15226,CUST0000010950,200705,2007-03-31,20,185.78,0,0,70,0,34,25,11,0,26,44,0,47,7,16,0,0,70,0,0,0,0
15227,CUST0000012357,200704,2007-03-21,5,70.66,0,0,33,0,17,15,1,17,8,8,0,29,0,0,4,0,33,0,0,0,0
15228,CUST0000013075,200705,2007-03-28,7,194.41000000000003,0,0,98,0,94,4,0,78,5,15,0,29,0,64,5,0,4,94,0,0,0
15229,CUST0000014549,200705,2007-03-31,38,256.04999999999995,189,0,0,0,41,140,8,0,79,110,0,91,14,78,6,0,189,0,0,0,0
15230,CUST0000014840,200705,2007-03-29,17,111.44000000000004,87,0,0,0,39,40,8,20,24,43,0,39,5,42,1,0,78,9,0,0,0
15231,CUST0000014942,200705,2007-03-29,12,149.01999999999995,0,0,106,0,83,21,2,24,17,65,0,75,0,30,1,0,106,0,0,0,0
15232,CUST0000015843,200705,2007-03-30,5,28.41,0,16,0,0,0,16,0,0,12,4,0,8,0,4,4,0,12,4,0,0,1
15233,CUST0000015949,200704,2007-03-21,19,143.95999999999995,0,0,107,0,41,63,3,0,24,83,0,80,0,22,5,0,107,0,0,0,0
15234,CUST0000016305,200705,2007-03-28,5,41.59,0,22,0,0,8,11,3,0,6,16,0,11,0,10,1,0,22,0,0,0,0
15235,CUST0000017220,200705,2007-03-30,2,31.87,13,0,0,0,6,7,0,0,0,13,0,0,0,13,0,0,0,7,6,0,0
15236,CUST0000017545,200705,2007-03-31,4,222.68,0,82,0,0,82,0,0,55,0,27,0,73,0,9,0,0,82,0,0,0,0
15237,CUST0000017681,200651,2007-02-16,2,21.08,0,0,0,6,0,6,0,0,2,4,0,0,2,4,0,0,6,0,0,0,1
15238,CUST0000018190,200704,2007-03-22,6,46.82,0,0,35,0,23,11,1,17,12,6,0,30,0,4,1,0,29,6,0,0,0
15239,CUST0000018911,200704,2007-03-23,8,141.13,20,0,0,0,15,1,4,0,5,15,0,17,0,3,0,0,0,20,0,0,0
15240,CUST0000020571,200701,2007-03-02,2,36.040000000000006,0,11,0,0,8,3,0,0,3,8,0,11,0,0,0,0,11,0,0,0,0
15241,CUST0000022814,200704,2007-03-22,5,32.08,0,0,27,0,12,12,3,0,7,20,0,14,1,12,0,0,27,0,0,0,0
15242,CUST0000023618,200705,2007-03-28,19,147.17000000000004,0,84,0,0,48,33,3,0,26,57,1,37,23,18,5,1,84,0,0,0,0
15243,CUST0000025682,200704,2007-03-22,3,99.49000000000002,0,0,29,0,29,0,0,0,0,29,0,10,0,19,0,0,0,0,0,29,1
15244,CUST0000026547,200705,2007-03-31,4,21.8,13,0,0,0,0,13,0,0,7,6,0,5,0,8,0,0,0,13,0,0,0
15245,CUST0000028109,200705,2007-03-28,14,402.19999999999993,0,220,0,0,210,6,4,182,3,34,1,118,6,95,0,1,202,0,0,18,0
15246,CUST0000029009,200705,2007-03-28,9,66.39,40,0,0,0,14,23,3,0,9,31,0,29,0,11,0,0,40,0,0,0,0
15247,CUST0000029392,200705,2007-03-28,8,203.16000000000003,0,0,91,0,85,4,2,34,6,51,0,91,0,0,0,0,91,0,0,0,0
15248,CUST0000029729,200705,2007-03-29,17,102.56000000000002,0,0,82,0,24,53,5,13,39,30,0,62,0,20,0,0,0,82,0,0,0
15249,CUST0000030585,200705,2007-03-27,8,273.96000000000004,158,0,0,0,158,0,0,107,0,51,0,121,0,37,0,0,158,0,0,0,0
15250,CUST0000031428,200705,2007-03-31,18,213.48,0,110,0,0,55,51,4,51,33,26,0,36,27,47,0,0,88,22,0,0,0
15251,CUST0000032568,200702,2007-03-11,2,29.6,0,13,0,0,0,13,0,0,4,9,0,4,0,9,0,0,13,0,0,0,1
15252,CUST0000033304,200705,2007-03-26,10,203.99,0,141,0,0,130,10,1,90,5,46,0,58,0,83,0,0,141,0,0,0,0
15253,CUST0000033514,200704,2007-03-21,3,21.99,11,0,0,0,7,2,2,0,4,7,0,11,0,0,0,0,0,0,0,11,0
15254,CUST0000037150,200705,2007-03-30,6,74.12,0,0,45,0,37,7,1,0,3,42,0,10,0,35,0,0,45,0,0,0,0
15255,CUST0000037746,200705,2007-03-31,26,233.34000000000003,0,0,84,0,32,33,19,0,47,37,0,40,10,34,0,0,32,7,0,45,0
15256,CUST0000039589,200705,2007-03-28,10,244.01,0,68,0,0,56,11,1,0,5,63,0,24,16,28,0,0,0,68,0,0,0
15257,CUST0000040788,200650,2007-02-09,4,13.099999999999998,0,0,11,0,5,2,4,0,6,5,0,9,0,2,0,0,0,0,11,0,0
15258,CUST0000041142,200705,2007-03-26,14,103.08,58,0,0,0,22,29,7,0,17,41,0,26,11,21,0,0,55,3,0,0,0
15259,CUST0000041315,200704,2007-03-19,2,52.56,39,0,0,0,39,0,0,28,0,11,0,39,0,0,0,0,0,39,0,0,0
15260,CUST0000041397,200703,2007-03-12,7,105.65,77,0,0,0,74,3,0,28,3,46,0,60,0,17,0,0,0,77,0,0,0
15261,CUST0000041637,200705,2007-03-28,6,65.27,0,23,0,0,6,15,2,0,10,13,0,16,2,5,0,0,15,0,8,0,0
15262,CUST0000041792,200705,2007-03-30,16,290.7800000000001,0,223,0,0,196,25,2,142,18,63,0,9,23,191,0,0,223,0,0,0,0
15263,CUST0000041920,200702,2007-03-09,1,30.83,0,0,8,0,8,0,0,0,0,8,0,8,0,0,0,0,8,0,0,0,0
15264,CUST0000042921,200705,2007-03-29,6,268.63,0,142,0,0,142,0,0,122,0,20,0,142,0,0,0,0,142,0,0,0,0
15265,CUST0000043076,200705,2007-03-29,20,237.23999999999995,0,116,0,0,86,19,11,49,25,42,0,28,6,82,0,0,0,116,0,0,0
15266,CUST0000044470,200703,2007-03-13,7,50.44,0,30,0,0,12,15,3,0,12,18,0,13,3,14,0,0,30,0,0,0,0
15267,CUST0000044856,200705,2007-03-28,11,141.98999999999995,130,0,0,0,121,9,0,0,0,130,0,130,0,0,0,0,103,0,0,27,0
15268,CUST0000044868,200705,2007-03-28,1,13.05,0,0,0,6,0,6,0,0,0,6,0,0,6,0,0,0,6,0,0,0,1
15269,CUST0000045451,200652,2007-02-25,2,43.22,31,0,0,0,31,0,0,18,0,13,0,0,0,31,0,0,31,0,0,0,0
15270,CUST0000045979,200704,2007-03-25,11,197.36,116,0,0,0,110,5,1,61,10,44,1,78,1,36,0,1,50,66,0,0,0
15271,CUST0000046097,200705,2007-03-31,12,53.5,0,29,0,0,0,19,10,0,24,5,0,17,5,3,4,0,3,26,0,0,0
15272,CUST0000046348,200705,2007-03-30,13,176.54999999999995,0,0,58,0,29,22,7,0,19,39,0,50,1,7,0,0,44,6,0,8,0
15273,CUST0000046594,200705,2007-03-31,22,127.08,0,0,86,0,28,48,10,0,32,54,0,46,11,29,0,0,0,86,0,0,0
15274,CUST0000048091,200705,2007-03-31,7,48.78,0,45,0,0,32,8,5,19,13,13,0,43,0,2,0,0,20,0,0,25,0
15275,CUST0000048202,200705,2007-03-30,5,86.44,0,40,0,0,28,10,2,21,6,13,0,21,2,13,4,0,0,0,40,0,0
15276,CUST0000048286,200704,2007-03-21,4,36.56,35,0,0,0,34,0,1,0,1,34,0,24,1,10,0,0,35,0,0,0,0
15277,CUST0000049075,200704,2007-03-25,4,23.44,11,0,0,0,9,0,2,0,2,9,0,2,9,0,0,0,0,0,0,11,0
15278,CUST0000049621,200704,2007-03-25,3,39.73,17,0,0,0,12,3,2,0,5,12,0,14,0,3,0,0,17,0,0,0,0
15279,CUST0000050344,200704,2007-03-21,8,254.54,173,0,0,0,168,5,0,168,0,5,0,67,0,106,0,0,0,0,0,173,0
15280,CUST0000051975,200705,2007-03-31,16,185.76,0,0,94,0,78,8,8,0,16,78,0,74,2,12,6,0,94,0,0,0,0
15281,CUST0000053274,200704,2007-03-19,7,209.98,0,115,0,0,115,0,0,96,0,19,0,102,0,13,0,0,115,0,0,0,0
15282,CUST0000053961,200701,2007-03-02,1,38.31,0,0,12,0,12,0,0,0,0,12,0,12,0,0,0,0,0,0,0,12,0
15283,CUST0000055064,200705,2007-03-29,11,151.99,0,72,0,0,59,13,0,0,6,66,0,21,21,30,0,0,72,0,0,0,0
15284,CUST0000055381,200704,2007-03-22,6,137.49,0,0,63,0,60,3,0,25,3,35,0,3,8,52,0,0,63,0,0,0,0
15285,CUST0000057088,200705,2007-03-31,30,363.05,0,147,0,0,53,89,5,0,37,110,0,24,31,92,0,0,3,0,139,5,0
15286,CUST0000060094,200705,2007-03-31,6,20.05,0,18,0,0,0,14,4,0,9,9,0,9,4,5,0,0,17,1,0,0,0
15287,CUST0000060800,200703,2007-03-16,4,46.96,0,0,30,0,22,6,2,0,2,28,0,24,0,6,0,0,30,0,0,0,0
15288,CUST0000060847,200705,2007-03-31,13,128.55999999999997,0,65,0,0,35,23,7,0,25,40,0,52,5,8,0,0,63,2,0,0,0
15289,CUST0000062236,200652,2007-02-23,6,67.48,0,26,0,0,15,7,4,0,11,15,0,3,2,20,1,0,26,0,0,0,0
15290,CUST0000062946,200705,2007-03-26,17,463.06,0,212,0,0,188,22,2,153,14,45,0,94,1,116,1,0,200,12,0,0,0
15291,CUST0000063103,200702,2007-03-09,2,74.42,0,31,0,0,31,0,0,20,0,11,0,0,20,11,0,0,31,0,0,0,0
15292,CUST0000063646,200705,2007-03-28,2,8.74,0,7,0,0,0,7,0,0,1,6,0,7,0,0,0,0,6,0,0,1,1
15293,CUST0000066423,200704,2007-03-21,3,28.1,0,17,0,0,15,1,1,0,2,15,0,16,0,0,1,0,17,0,0,0,1
15294,CUST0000067158,200705,2007-03-29,18,208.61,98,0,0,0,58,35,5,0,30,68,0,91,1,6,0,0,98,0,0,0,0
15295,CUST0000067605,200704,2007-03-23,2,23.82,0,18,0,0,16,0,2,0,2,16,0,2,16,0,0,0,0,18,0,0,1
15296,CUST0000068170,200705,2007-03-29,22,146.56,0,0,99,0,60,31,8,13,28,58,0,54,11,31,3,0,56,43,0,0,0
15297,CUST0000070949,200701,2007-03-03,4,54.02,15,0,0,0,10,4,1,0,5,10,0,15,0,0,0,0,15,0,0,0,0
15298,CUST0000072800,200705,2007-03-30,9,203.48,0,0,114,0,110,4,0,52,4,58,0,81,4,29,0,0,114,0,0,0,0
15299,CUST0000073777,200705,2007-03-30,8,34.22,20,0,0,0,8,6,6,0,8,12,0,6,2,8,4,0,4,16,0,0,0
15300,CUST0000074341,200705,2007-03-29,4,29.24,0,9,0,0,1,7,1,0,2,7,0,8,1,0,0,0,0,0,0,9,1
15301,CUST0000074601,200704,2007-03-24,6,18.94,0,17,0,0,0,14,3,0,11,6,0,9,7,0,1,0,17,0,0,0,0
15302,CUST0000075112,200705,2007-03-30,5,29.86,0,25,0,0,7,18,0,0,6,19,0,5,10,10,0,0,25,0,0,0,0
15303,CUST0000076787,200705,2007-03-28,11,298.80000000000007,0,218,0,0,209,9,0,170,4,44,0,188,0,30,0,0,214,0,4,0,0
15304,CUST0000077708,200705,2007-03-28,8,282.29,0,0,148,0,148,0,0,54,0,94,0,148,0,0,0,0,148,0,0,0,0
15305,CUST0000077998,200702,2007-03-11,5,125.69,70,0,0,0,63,7,0,36,0,34,0,38,0,32,0,0,70,0,0,0,0
15306,CUST0000078777,200705,2007-03-29,14,142.24,94,0,0,0,59,29,6,30,12,52,0,29,10,55,0,0,0,94,0,0,0
15307,CUST0000081255,200705,2007-03-30,17,299.22,0,97,0,0,41,54,2,0,37,60,0,62,9,26,0,0,97,0,0,0,0
15308,CUST0000081357,200705,2007-03-29,6,99.64,0,0,30,0,15,13,2,0,5,25,0,3,5,22,0,0,14,16,0,0,0
15309,CUST0000084449,200705,2007-03-30,31,521.48,0,201,0,0,147,43,11,21,31,149,0,94,31,74,2,0,51,10,3,137,0
15310,CUST0000084849,200702,2007-03-10,5,78.44,0,0,34,0,30,0,4,0,4,30,0,34,0,0,0,0,34,0,0,0,0
15311,CUST0000085249,200703,2007-03-13,5,62.2,0,0,45,0,45,0,0,0,0,45,0,18,7,20,0,0,0,45,0,0,0
15312,CUST0000085435,200705,2007-03-27,10,267.2099999999999,162,0,0,0,156,4,2,140,6,16,0,111,0,51,0,0,162,0,0,0,0
15313,CUST0000086768,200705,2007-03-26,16,255.03,0,152,0,0,128,21,3,88,17,46,1,93,0,56,2,1,152,0,0,0,0
15314,CUST0000087799,200704,2007-03-23,5,65.28,0,0,48,0,36,12,0,0,0,48,0,29,0,19,0,0,0,48,0,0,0
15315,CUST0000087833,200705,2007-03-30,5,84.97,0,0,54,0,48,6,0,0,0,54,0,44,0,10,0,0,20,0,34,0,0
15316,CUST0000088232,200705,2007-03-30,21,108.6,0,0,63,0,8,42,13,0,47,16,0,53,3,2,5,0,18,45,0,0,0
15317,CUST0000088575,200705,2007-03-31,48,756.77,179,0,0,0,126,39,14,46,53,80,0,91,35,52,1,0,98,79,1,1,0
15318,CUST0000088955,200705,2007-03-31,22,208.9,0,124,0,0,76,43,5,32,37,55,0,104,1,18,1,0,122,1,1,0,0
15319,CUST0000089501,200704,2007-03-25,9,137.81,0,74,0,0,58,14,2,32,12,30,0,49,0,25,0,0,0,0,74,0,0
15320,CUST0000089820,200705,2007-03-31,22,148.87000000000003,159,0,0,0,121,31,7,92,38,29,0,94,2,63,0,0,159,0,0,0,0
15321,CUST0000091896,200705,2007-03-28,24,697.36,0,189,0,0,158,24,7,18,24,147,0,75,12,101,1,0,182,7,0,0,0
15322,CUST0000092460,200705,2007-03-28,8,74.91,0,56,0,0,27,25,4,16,4,36,0,3,0,52,1,0,3,0,0,53,0
15323,CUST0000092839,200704,2007-03-23,6,39.61,0,0,22,0,0,21,1,0,8,14,0,9,2,11,0,0,22,0,0,0,0
15324,CUST0000093607,200705,2007-03-28,11,82.02000000000002,67,0,0,0,49,17,1,0,11,55,1,34,18,14,0,1,67,0,0,0,0
15325,CUST0000096570,200705,2007-03-26,8,133.70000000000002,0,0,71,0,71,0,0,0,0,71,0,26,0,45,0,0,71,0,0,0,0
15326,CUST0000097065,200705,2007-03-31,19,179.81999999999996,0,140,0,0,121,13,6,42,15,83,0,82,0,52,6,0,140,0,0,0,0
15327,CUST0000097252,200705,2007-03-30,11,338.86000000000007,0,0,119,0,116,1,2,102,3,14,0,15,40,64,0,0,119,0,0,0,0
15328,CUST0000099530,200705,2007-03-28,14,249.22,0,188,0,0,165,18,5,155,23,10,0,37,13,138,0,0,188,0,0,0,0
15329,CUST0000099557,200705,2007-03-29,15,207.49,0,0,125,0,115,0,10,86,10,29,0,77,4,42,2,0,125,0,0,0,0
15330,CUST0000100955,200705,2007-03-28,8,87.1,0,39,0,0,32,4,3,0,7,32,0,26,2,11,0,0,31,0,0,8,0
15331,CUST0000101162,200705,2007-03-31,4,114.09,0,0,54,0,54,0,0,20,0,34,0,0,20,34,0,0,0,54,0,0,0
15332,CUST0000103784,200705,2007-03-29,27,259.02000000000004,179,0,0,0,118,52,9,87,42,50,0,73,1,101,4,0,148,0,31,0,0
15333,CUST0000104542,200705,2007-03-28,9,28.49,0,16,0,0,0,7,9,0,11,4,1,6,7,2,0,1,4,9,3,0,0
15334,CUST0000104986,200705,2007-03-30,7,119.43,0,71,0,0,71,0,0,0,0,71,0,34,0,37,0,0,0,71,0,0,0
15335,CUST0000105652,200705,2007-03-28,9,150.39,0,100,0,0,96,4,0,18,4,78,0,75,0,25,0,0,7,93,0,0,0
15336,CUST0000106639,200705,2007-03-28,11,189.96,0,0,73,0,61,10,2,0,6,67,0,36,0,36,1,0,73,0,0,0,0
15337,CUST0000107554,200705,2007-03-31,13,62.35999999999999,43,0,0,0,0,33,10,0,27,16,0,21,0,16,6,0,35,8,0,0,0
15338,CUST0000109079,200705,2007-03-31,15,79.12,60,0,0,0,40,14,6,14,20,26,0,7,52,0,1,0,60,0,0,0,0
15339,CUST0000109193,200704,2007-03-19,7,58.36,0,41,0,0,22,15,4,0,19,22,0,41,0,0,0,0,39,2,0,0,0
15340,CUST0000110486,200703,2007-03-16,12,124.87,112,0,0,0,95,13,4,80,8,24,0,4,54,54,0,0,6,105,1,0,0
15341,CUST0000111137,200705,2007-03-26,11,207.99,166,0,0,0,159,5,2,131,7,28,0,5,14,147,0,0,55,111,0,0,0
15342,CUST0000111673,200705,2007-03-27,6,29.67,0,19,0,0,0,18,1,0,12,7,0,11,0,8,0,0,11,8,0,0,0
15343,CUST0000112178,200705,2007-03-26,6,150.4,0,0,58,0,47,9,2,0,2,56,0,49,9,0,0,0,0,49,0,9,0
15344,CUST0000112467,200705,2007-03-26,18,172.62,103,0,0,0,67,26,10,34,23,46,0,54,1,46,2,0,103,0,0,0,0
15345,CUST0000117239,200705,2007-03-26,18,93.35000000000002,0,0,45,0,0,30,15,0,35,10,0,23,7,14,1,0,0,45,0,0,0
15346,CUST0000121178,200705,2007-03-30,11,125.12,0,80,0,0,68,9,3,35,6,39,0,16,1,62,1,0,80,0,0,0,0
15347,CUST0000124113,200704,2007-03-23,17,37.17999999999999,50,0,0,0,0,37,13,0,33,17,0,22,18,10,0,0,35,0,15,0,0
15348,CUST0000125091,200705,2007-03-31,8,235.30000000000004,0,0,89,0,79,7,3,61,4,23,1,62,3,23,0,1,52,37,0,0,0
15349,CUST0000126750,200705,2007-03-29,2,45.22,0,30,0,0,30,0,0,21,0,9,0,0,0,30,0,0,0,0,0,30,0
15350,CUST0000127498,200705,2007-03-30,19,292.31,136,0,0,0,111,16,9,49,18,69,0,47,8,77,4,0,2,134,0,0,0
15351,CUST0000131635,200705,2007-03-29,15,254.72000000000003,0,181,0,0,149,32,0,107,18,56,0,153,0,28,0,0,0,181,0,0,0
15352,CUST0000132235,200705,2007-03-30,50,622.0999999999998,421,0,0,0,249,158,14,198,73,150,0,102,59,260,0,0,6,415,0,0,0
15353,CUST0000134957,200705,2007-03-31,17,244.28,0,139,0,0,108,28,3,64,31,44,0,17,24,98,0,0,139,0,0,0,0
15354,CUST0000135514,200701,2007-02-27,1,19.32,0,10,0,0,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0
15355,CUST0000137504,200705,2007-03-30,4,77.5,64,0,0,0,64,0,0,52,0,12,0,16,0,48,0,0,64,0,0,0,0
15356,CUST0000138450,200703,2007-03-17,4,20.950000000000006,0,0,7,0,3,2,2,0,4,3,0,0,6,0,1,0,7,0,0,0,0
15357,CUST0000138774,200705,2007-03-31,18,229.80000000000004,0,126,0,0,92,28,6,77,19,30,0,68,43,14,1,0,126,0,0,0,0
15358,CUST0000139484,200704,2007-03-22,15,237.23,0,109,0,0,88,13,8,16,8,85,0,3,17,88,1,0,95,3,0,11,0
15359,CUST0000140306,200704,2007-03-24,8,190.86,0,90,0,0,82,7,1,49,2,39,0,25,2,63,0,0,90,0,0,0,0
15360,CUST0000140438,200703,2007-03-15,6,85.04,0,0,36,0,23,10,3,0,6,30,0,23,0,13,0,0,36,0,0,0,0
15361,CUST0000141657,200652,2007-02-24,7,125.78,25,0,0,0,12,13,0,0,7,18,0,6,13,6,0,0,25,0,0,0,0
