CUST_CODE,TOTAL_QUANTITY,TOTAL_SPEND,TOTAL_COME,STORE_FORMAT
CUST0000545294,1598,3168.87,40,LS
CUST0000545486,38,26.689999999999998,12,MS
CUST0000545486,43,72.25,4,LS
CUST0000545553,13,31.630000000000003,3,MS
CUST0000545821,1754,3027.0599999999963,67,LS
CUST0000545821,32,48.03,1,SS
CUST0000545926,105,118.01000000000003,12,LS
CUST0000545940,46,51.319999999999993,7,MS
CUST0000546350,4,7.83,1,SS
CUST0000546350,271,434.02999999999992,23,MS
CUST0000546350,305,459.92999999999972,20,LS
CUST0000547003,80,141.43999999999997,22,MS
CUST0000547165,214,263.59999999999997,35,LS
CUST0000547165,25,32.38,6,SS
CUST0000547165,308,342.33000000000004,21,XLS
CUST0000547165,277,414.80999999999995,17,MS
CUST0000547250,94,141.10000000000002,11,LS
CUST0000547400,3,2.43,1,LS
CUST0000547607,1,3.02,1,SS
CUST0000547607,20,41.12,10,LS
CUST0000547631,1346,1621.4900000000014,106,LS
CUST0000547762,61,56.05,21,MS
CUST0000547762,6,2.1399999999999997,1,SS
CUST0000547762,63,60.589999999999996,5,LS
CUST0000547921,140,246.14,59,LS
CUST0000548056,437,546.83000000000015,37,LS
CUST0000548056,30,53.33,3,MS
CUST0000548473,36,73.75,13,LS
CUST0000548473,10,56.81,7,SS
CUST0000548601,24,32.41,5,XLS
CUST0000548601,1,1.0,1,MS
CUST0000548606,1321,1318.5399999999991,96,MS
CUST0000548606,235,263.98,21,LS
CUST0000548875,318,413.12999999999965,18,LS
CUST0000549120,10,10.48,2,SS
CUST0000549120,1173,1576.83,44,LS
CUST0000549120,24,32.56,6,MS
CUST0000549332,20,28.659999999999997,1,LS
CUST0000549601,4,5.89,1,LS
CUST0000549621,6,17.16,2,MS
CUST0000549621,17,41.980000000000004,3,LS
CUST0000549621,3,10.5,1,SS
CUST0000549621,28,31.490000000000002,2,XLS
CUST0000549773,2,1.7400000000000002,1,XLS
CUST0000549773,1,1.03,1,MS
CUST0000549773,167,157.57000000000005,18,LS
CUST0000549773,1,1.21,1,SS
CUST0000549826,36,37.510000000000005,6,LS
CUST0000549826,2,1.57,2,SS
CUST0000549826,204,248.98000000000002,36,MS
CUST0000550640,73,93.289999999999964,38,SS
CUST0000550640,1270,1576.9300000000007,165,LS
CUST0000550640,2,2.49,1,MS
CUST0000550895,357,332.18999999999966,118,MS
CUST0000550948,37,68.04000000000002,4,LS
CUST0000550948,1796,3174.8299999999972,126,XLS
CUST0000550948,4,1.24,1,SS
CUST0000550948,575,1020.8800000000003,47,MS
CUST0000551216,47,83.0,10,LS
CUST0000551279,108,118.73999999999998,17,LS
CUST0000551279,1,1.41,1,SS
CUST0000551617,984,772.89999999999964,122,LS
CUST0000551656,123,124.69000000000003,64,LS
CUST0000551973,141,233.03999999999996,15,LS
CUST0000551973,134,234.38,9,MS
CUST0000551973,335,436.83999999999986,24,SS
CUST0000551973,15,16.2,1,XLS
CUST0000552095,44,66.029999999999987,21,SS
CUST0000552095,12,15.61,3,MS
CUST0000552095,80,89.84,18,LS
CUST0000552095,5,6.88,2,XLS
CUST0000552149,65,62.149999999999991,3,LS
CUST0000552278,75,75.649999999999991,3,MS
CUST0000552346,74,66.830000000000013,10,SS
CUST0000552553,4,4.72,1,MS
CUST0000552556,23,53.470000000000006,2,MS
CUST0000552556,975,1402.0600000000009,52,LS
CUST0000552628,32,49.85,1,XLS
CUST0000552912,231,400.83000000000004,23,LS
CUST0000552912,421,720.47000000000025,37,XLS
CUST0000553751,923,716.23000000000036,266,MS
CUST0000553751,231,264.88000000000005,18,LS
CUST0000554342,11,19.99,1,XLS
CUST0000554420,225,288.95000000000016,30,LS
CUST0000554420,4,4.4999999999999991,1,SS
CUST0000554451,390,444.1500000000002,12,SS
CUST0000554451,2305,2404.3500000000022,141,LS
CUST0000554451,71,68.889999999999986,11,MS
CUST0000554500,233,267.21,54,LS
CUST0000554500,327,452.8299999999997,40,MS
CUST0000554500,149,161.39999999999998,34,XLS
CUST0000554531,79,112.28999999999999,24,LS
CUST0000554531,155,194.03000000000003,35,XLS
CUST0000554531,9,17.189999999999998,2,SS
CUST0000554743,151,183.56999999999996,14,LS
CUST0000554743,469,566.60000000000014,52,MS
CUST0000554776,1,0.41,1,SS
CUST0000554776,11,14.13,2,LS
CUST0000554969,49,44.42,6,MS
CUST0000554969,176,184.95000000000005,25,LS
CUST0000555011,2,2.05,1,SS
CUST0000555011,30,62.980000000000004,18,LS
CUST0000555247,494,614.0400000000003,85,LS
CUST0000555247,9,7.8900000000000006,8,MS
CUST0000555393,52,152.71999999999997,9,MS
CUST0000555528,24,45.17,4,MS
CUST0000555784,53,71.6,6,XLS
CUST0000555784,2,1.94,1,MS
CUST0000555784,4,1.63,1,SS
CUST0000555784,415,458.85999999999967,53,LS
CUST0000555791,4,10.66,3,MS
CUST0000555791,167,288.78,35,LS
CUST0000555858,36,50.31,13,LS
CUST0000555929,460,543.87,62,MS
CUST0000555929,12,9.9400000000000013,4,LS
CUST0000556279,1407,2035.8999999999999,143,LS
CUST0000556584,304,343.30999999999995,21,LS
CUST0000556584,906,1063.0200000000002,43,MS
CUST0000556584,89,117.27999999999999,10,SS
CUST0000556584,65,63.180000000000007,6,XLS
CUST0000556589,2,2.42,1,MS
CUST0000556589,20,23.199999999999996,3,LS
CUST0000556668,2699,5069.3900000000012,138,LS
CUST0000556668,2,1.36,2,MS
CUST0000556728,17,37.32,2,MS
CUST0000556728,356,551.59000000000015,36,LS
CUST0000556820,11,22.019999999999996,5,LS
CUST0000556820,5,3.2199999999999998,2,SS
CUST0000556820,242,288.93000000000018,65,MS
CUST0000556890,12,10.16,1,MS
CUST0000556920,23,36.35,1,LS
CUST0000557099,8,10.88,2,LS
CUST0000557102,14,10.39,1,XLS
CUST0000557102,609,847.29000000000065,47,LS
CUST0000557102,6,4.0600000000000005,3,MS
CUST0000557313,9,9.4799999999999986,3,MS
CUST0000557313,188,241.08999999999995,15,LS
CUST0000557384,62,141.54000000000002,13,LS
CUST0000557384,1,1.71,1,MS
CUST0000557384,9,14.25,1,SS
CUST0000557389,64,53.66,19,MS
CUST0000557389,581,494.1999999999997,118,SS
CUST0000557718,3006,3713.9699999999966,55,LS
CUST0000557718,766,986.62000000000012,20,MS
CUST0000557852,348,472.47999999999973,33,LS
CUST0000557852,835,1062.8599999999985,138,SS
CUST0000557898,99,126.87,7,MS
CUST0000557898,248,383.78,19,XLS
CUST0000558163,262,346.83000000000004,7,LS
CUST0000558163,47,47.81,1,XLS
CUST0000558202,5,5.76,3,MS
CUST0000558202,3365,4889.4300000000158,393,LS
CUST0000558339,1112,1706.8999999999999,173,MS
CUST0000558339,1749,2880.7799999999947,350,LS
CUST0000558339,13,58.439999999999991,13,SS
CUST0000558367,13,23.549999999999997,2,XLS
CUST0000558394,22,28.37,1,MS
CUST0000558567,6,6.0600000000000005,1,LS
CUST0000558717,10,13.419999999999998,2,LS
CUST0000558717,603,635.07999999999993,49,MS
CUST0000558853,26,33.81,3,LS
CUST0000558880,4,8.42,1,MS
CUST0000558880,8,13.790000000000001,2,SS
CUST0000558880,1393,1956.6299999999992,49,LS
CUST0000559052,716,947.22000000000071,85,LS
CUST0000559052,9,6.57,1,MS
CUST0000559360,71,97.4,25,LS
CUST0000559360,1377,1873.0299999999988,113,SS
CUST0000559360,14,20.46,1,XLS
CUST0000559823,56,84.71,17,LS
CUST0000559823,4,1.55,2,SS
CUST0000559823,25,36.71,9,XLS
CUST0000559823,30,95.33,6,MS
CUST0000559848,4,5.57,1,XLS
CUST0000559848,10,12.57,3,MS
CUST0000559848,1356,1338.75,53,LS
CUST0000559848,28,28.82,13,SS
CUST0000560001,184,361.43999999999983,32,LS
CUST0000560209,2,2.81,1,LS
CUST0000560317,633,232.01999999999998,12,LS
CUST0000560332,136,161.68,32,LS
CUST0000561099,723,905.68000000000018,73,LS
CUST0000561099,4,7.1,4,SS
CUST0000561099,2,1.96,2,MS
CUST0000561300,29,44.519999999999996,5,XLS
CUST0000561300,681,1062.54,70,MS
CUST0000561300,394,401.31999999999994,133,LS
CUST0000561396,114,100.92,4,LS
CUST0000561413,18,11.329999999999998,6,XLS
CUST0000561413,3,1.4500000000000002,2,MS
CUST0000561413,489,763.72000000000014,29,LS
CUST0000561506,1,1.72,1,SS
CUST0000561506,229,287.41999999999996,81,MS
CUST0000561506,798,988.3900000000001,51,LS
CUST0000561978,661,578.34999999999991,93,SS
CUST0000561978,41,44.970000000000006,7,LS
CUST0000561978,1,0.47,1,MS
CUST0000562188,49,38.560000000000016,18,MS
CUST0000562306,982,936.71000000000072,108,MS
CUST0000562306,3,7.53,1,SS
CUST0000562468,1,0.85,1,MS
CUST0000562468,11,11.84,2,LS
CUST0000562526,5,6.1899999999999995,1,LS
CUST0000562569,127,38.940000000000012,26,LS
CUST0000562821,110,90.06,35,MS
CUST0000562821,38,22.29,10,SS
CUST0000562821,5,3.5,2,LS
CUST0000562988,103,166.49999999999994,26,LS
CUST0000562988,5,3.76,2,SS
CUST0000562988,56,76.740000000000009,23,MS
CUST0000563161,6,7.95,1,MS
CUST0000563509,6,8.87,1,SS
CUST0000563557,34,51.75,8,LS
CUST0000563557,5,2.61,4,SS
CUST0000563557,2,1.98,1,XLS
CUST0000563675,131,124.80999999999997,12,MS
CUST0000563675,669,699.5399999999986,155,SS
CUST0000563675,64,64.78,10,LS
CUST0000563785,38,100.57999999999998,16,MS
CUST0000563785,11,15.929999999999998,10,LS
CUST0000564087,13,11.49,4,LS
CUST0000564261,3,0.03,1,LS
CUST0000564400,3167,2801.1400000000012,204,LS
CUST0000564613,80,115.81,2,XLS
CUST0000564613,32,25.140000000000004,1,LS
CUST0000564620,580,744.53999999999962,108,MS
CUST0000564834,45,45.61999999999999,8,LS
CUST0000565188,30,42.760000000000005,1,LS
CUST0000565377,2,1.24,1,SS
CUST0000565377,43,51.94,18,MS
CUST0000565426,27,23.34,10,LS
CUST0000565426,73,52.9,15,MS
CUST0000565426,5,5.16,2,SS
CUST0000565865,1,3.51,1,SS
CUST0000565865,74,94.609999999999985,26,LS
CUST0000566123,2,2.27,1,MS
CUST0000566123,888,1195.1300000000012,89,LS
CUST0000566133,3,3.38,1,LS
CUST0000566259,482,775.77999999999975,158,LS
CUST0000566419,98,119.63,15,MS
CUST0000566571,2725,2036.9699999999957,497,LS
CUST0000566691,117,121.40999999999998,20,LS
CUST0000566691,20,32.91,4,XLS
CUST0000566711,191,276.98000000000013,11,LS
CUST0000566711,99,142.53,7,SS
CUST0000566711,345,544.38000000000011,36,MS
CUST0000566919,14,21.84,1,MS
CUST0000566977,33,47.92,10,SS
CUST0000566977,533,927.5100000000001,28,LS
CUST0000566977,8,10.71,2,MS
CUST0000567102,211,231.75999999999996,34,SS
CUST0000567102,8,12.120000000000001,2,MS
CUST0000567102,170,282.63000000000005,16,XLS
CUST0000567162,127,122.72,15,XLS
CUST0000567162,96,98.83,27,MS
CUST0000567162,29,22.5,1,LS
CUST0000567295,121,138.19,26,MS
CUST0000567295,273,314.19000000000017,54,SS
CUST0000567295,647,836.15000000000055,137,LS
CUST0000567454,2,2.95,1,MS
CUST0000567454,44,83.26,9,SS
CUST0000567454,75,108.41999999999999,12,LS
CUST0000568005,2,1.94,2,MS
CUST0000568005,872,1243.6099999999983,48,LS
CUST0000568005,65,91.45,7,SS
CUST0000568084,5,8.02,1,LS
CUST0000568148,4,3.07,1,SS
CUST0000568148,304,334.26000000000005,91,LS
CUST0000568232,602,783.8299999999989,16,LS
CUST0000568724,750,798.55999999999926,190,SS
CUST0000568724,648,892.40000000000009,61,LS
CUST0000568818,17,18.04,4,MS
CUST0000568818,5,7.96,1,SS
CUST0000568818,367,597.63000000000034,57,LS
CUST0000568930,117,171.04000000000002,12,XLS
CUST0000568930,2872,3804.829999999989,219,LS
CUST0000568930,47,32.54,15,SS
CUST0000569214,645,736.49999999999955,60,XLS
CUST0000569214,6,5.4499999999999993,4,LS
CUST0000569214,168,188.29999999999995,38,MS
CUST0000569235,19,27.09,1,LS
CUST0000569300,8,17.96,1,MS
CUST0000569300,157,167.17999999999995,33,XLS
CUST0000569300,3,2.0700000000000003,1,SS
CUST0000569300,20,27.910000000000004,10,LS
CUST0000569377,45,67.259999999999991,3,MS
CUST0000569377,553,773.13999999999965,15,LS
CUST0000569531,894,750.23999999999978,75,MS
CUST0000569531,123,133.38,17,LS
CUST0000569576,10,12.52,1,SS
CUST0000569626,54,65.210000000000008,4,LS
CUST0000569812,121,137.14000000000001,21,LS
CUST0000569812,1,2.23,1,MS
CUST0000569835,3,3.15,3,MS
CUST0000569835,284,401.93999999999988,83,LS
CUST0000570003,17,19.259999999999998,1,XLS
CUST0000570062,9,8.61,1,LS
CUST0000570070,25,17.85,3,LS
CUST0000570249,222,285.9,9,LS
CUST0000570805,535,522.06000000000006,27,LS
CUST0000570805,12,5.56,2,XLS
CUST0000570805,4,3.82,3,SS
CUST0000570805,375,461.81000000000017,19,MS
CUST0000571077,28,23.97,12,MS
CUST0000571159,18,23.68,3,LS
CUST0000571394,50,72.40000000000002,17,LS
CUST0000571445,4,3.71,2,SS
CUST0000571445,14,3.29,8,XLS
CUST0000571445,864,1150.059999999999,107,LS
CUST0000571445,4,15.900000000000002,2,MS
CUST0000571697,4,11.51,1,MS
CUST0000571697,144,201.07999999999993,32,LS
CUST0000571753,50,70.11,1,LS
CUST0000571830,1001,1245.8700000000017,92,LS
CUST0000571895,45,49.11,7,LS
CUST0000571895,17,11.57,5,MS
CUST0000572204,19,38.06,1,LS
CUST0000572204,8,14.059999999999999,1,MS
CUST0000572321,216,278.36999999999983,63,LS
CUST0000572321,4,5.9499999999999993,1,SS
CUST0000572321,1,5.56,1,MS
CUST0000572442,1,0.89,1,LS
CUST0000572442,491,639.5,15,MS
CUST0000572442,197,326.27000000000004,13,XLS
CUST0000572613,55,73.77,4,LS
CUST0000572613,8,10.879999999999999,1,MS
CUST0000572613,88,119.28,18,SS
CUST0000573047,8,16.4,3,MS
CUST0000573047,1025,1449.0800000000017,178,LS
CUST0000573324,534,551.60000000000014,47,LS
CUST0000573324,8,6.06,2,MS
CUST0000573349,1044,1382.0799999999995,122,LS
CUST0000573349,15,12.96,6,MS
CUST0000573587,2,5.78,1,XLS
CUST0000573587,23,320.83,1,LS
CUST0000573587,4,6.03,1,SS
CUST0000573657,1,1.54,1,LS
CUST0000573657,156,228.73,21,XLS
CUST0000573675,368,557.69,24,LS
CUST0000573703,57,50.019999999999996,9,LS
CUST0000573703,92,74.98,4,MS
CUST0000573752,9,17.93,3,LS
CUST0000573752,38,53.34,11,MS
CUST0000573884,1100,1310.4500000000012,192,MS
CUST0000574199,558,570.28000000000009,14,MS
CUST0000574199,1186,1387.7299999999996,72,LS
CUST0000574199,229,244.63000000000005,43,SS
CUST0000574637,1533,2225.2500000000041,195,MS
CUST0000574975,48,94.12,8,LS
CUST0000574975,15,22.45,1,MS
CUST0000575003,563,754.31999999999937,79,LS
CUST0000575098,692,991.60999999999888,157,LS
CUST0000575954,125,186.8,23,MS
CUST0000575954,466,866.06000000000017,26,LS
CUST0000576033,34,32.000000000000007,2,LS
CUST0000576210,2165,1830.0200000000013,120,LS
CUST0000576401,2,3.09,1,LS
CUST0000576479,13,37.23,1,XLS
CUST0000576558,1,3.54,1,MS
CUST0000576558,70,162.41999999999996,13,LS
CUST0000577810,4,10.69,1,MS
CUST0000577810,203,214.52999999999997,52,LS
CUST0000577947,731,944.96000000000026,136,LS
CUST0000577947,4,5.09,1,XLS
CUST0000577947,3,2.68,2,MS
CUST0000578260,12,31.85,1,LS
CUST0000578260,4,5.9399999999999995,2,MS
CUST0000578260,1,0.31,1,SS
CUST0000578260,61,79.49,8,XLS
CUST0000578476,218,494.15000000000015,20,LS
CUST0000578661,1927,2781.8499999999967,108,LS
CUST0000578661,53,76.08,6,MS
CUST0000578851,16,16.169999999999998,1,LS
CUST0000578851,2563,3127.1400000000008,243,XLS
CUST0000578851,24,29.160000000000004,12,SS
CUST0000579095,236,209.77000000000004,31,XLS
CUST0000579396,9,7.29,3,XLS
CUST0000579396,445,437.22999999999979,89,LS
CUST0000579396,1,0.98,1,MS
CUST0000579771,745,933.79000000000008,41,XLS
CUST0000579771,24,21.63,3,LS
CUST0000579835,7,4.8,1,MS
CUST0000579835,1456,2025.8700000000019,56,LS
CUST0000579898,8,9.83,1,MS
CUST0000580080,183,207.34999999999997,16,MS
CUST0000580080,362,485.8399999999998,89,LS
CUST0000580148,4,7.29,3,SS
CUST0000580148,58,76.27,18,XLS
CUST0000580148,15,3.1500000000000004,7,LS
CUST0000580333,5,4.74,2,SS
CUST0000580333,46,54.03,7,LS
CUST0000580333,3,5.78,1,XLS
CUST0000580999,124,105.9,26,MS
CUST0000580999,307,425.08999999999992,73,SS
CUST0000580999,1,1.08,1,XLS
CUST0000580999,667,785.6500000000002,144,LS
CUST0000581032,2,1.6600000000000001,1,LS
CUST0000581084,4,6.1300000000000008,1,LS
CUST0000581338,12,19.32,1,XLS
CUST0000582064,6,25.27,2,SS
CUST0000582064,7,9.25,3,LS
CUST0000582064,57,77.42,15,XLS
CUST0000582064,11,5.28,2,MS
CUST0000582126,383,692.29,79,LS
CUST0000582166,47,68.669999999999987,5,SS
CUST0000582166,1299,1791.6,123,LS
CUST0000582166,1,0.92,1,MS
CUST0000582179,4,1.06,2,SS
CUST0000582179,1242,1185.35,115,LS
CUST0000582179,29,37.050000000000004,2,MS
CUST0000582217,227,409.89999999999992,73,MS
CUST0000582217,471,760.35999999999979,27,LS
CUST0000582528,23,64.93,9,MS
CUST0000582528,325,299.48,27,LS
CUST0000582565,28,32.540000000000006,10,LS
CUST0000582565,2,12.93,2,MS
CUST0000582960,38,46.92,1,MS
CUST0000583043,5,7.7,2,LS
CUST0000583043,278,517.5300000000002,76,SS
CUST0000583043,59,137.20999999999998,11,XLS
CUST0000583287,10,11.24,1,MS
CUST0000583287,6,13.04,1,SS
CUST0000583299,91,145.82999999999998,9,MS
CUST0000583299,115,152.24,50,LS
CUST0000583303,1,0.42,1,LS
CUST0000583303,9,12.75,4,XLS
CUST0000583524,34,54.59,6,LS
CUST0000583524,8,12.319999999999999,1,MS
CUST0000583570,69,69.13,16,LS
CUST0000583655,109,156.07999999999998,35,LS
CUST0000583710,49,77.819999999999979,11,MS
CUST0000583710,1829,2052.6999999999971,144,LS
CUST0000583710,1,0.37,1,SS
CUST0000583841,5,3.08,2,LS
CUST0000583841,1,0.42,1,XLS
CUST0000583944,4,5.91,1,LS
CUST0000584170,28,39.260000000000005,1,MS
CUST0000584194,28,30.49,1,LS
CUST0000584873,129,244.01000000000005,10,LS
CUST0000584930,9,7.8800000000000008,2,MS
CUST0000584930,2245,2915.5799999999917,231,LS
CUST0000585013,1651,2384.1199999999981,142,LS
CUST0000585638,358,781.36000000000035,105,MS
CUST0000585638,346,357.81999999999994,40,LS
CUST0000585638,261,442.76,30,SS
CUST0000585874,85,121.47,11,XLS
CUST0000585874,2032,2908.1200000000049,162,LS
CUST0000586117,83,94.769999999999982,8,LS
CUST0000586284,383,568.36000000000035,66,LS
CUST0000586284,5,1.58,1,MS
CUST0000586590,75,135.06,24,MS
CUST0000586590,22,42.87,3,LS
CUST0000586811,9,7.87,2,MS
CUST0000586811,3506,3768.5499999999893,229,LS
CUST0000587521,552,584.67999999999984,137,LS
CUST0000587521,7,9.14,1,MS
CUST0000587521,334,275.75000000000011,85,SS
CUST0000587537,11,9.4899999999999984,1,LS
CUST0000587584,952,1387.7000000000007,315,SS
CUST0000587584,710,898.61999999999966,37,XLS
CUST0000587584,18,19.400000000000006,5,LS
CUST0000587787,2455,2748.1100000000006,148,LS
CUST0000587903,193,232.22999999999996,14,LS
CUST0000588050,13,19.939999999999998,1,MS
CUST0000588201,80,129.4,10,XLS
CUST0000588300,5,4.16,1,LS
CUST0000588300,458,661.05000000000007,33,MS
CUST0000588390,6,5.92,1,SS
CUST0000588390,1709,3224.5699999999952,113,LS
CUST0000588614,1,3.51,1,LS
CUST0000588614,2,2.14,1,MS
CUST0000588614,12,16.48,3,SS
CUST0000588614,994,836.83000000000129,123,XLS
CUST0000588654,36,27.089999999999996,3,MS
CUST0000588654,89,153.53000000000003,14,XLS
CUST0000588654,162,177.59000000000003,17,LS
CUST0000588744,2,2.63,1,MS
CUST0000588827,411,521.44000000000051,83,LS
CUST0000588827,2,0.58,2,MS
CUST0000589174,30,63.2,13,SS
CUST0000589225,27,32.900000000000006,9,MS
CUST0000589449,171,202.83999999999992,42,SS
CUST0000589449,1498,1594.7599999999998,86,LS
CUST0000589596,19,17.009999999999998,10,LS
CUST0000589596,1165,1256.0400000000004,125,MS
CUST0000589718,28,40.84,11,MS
CUST0000589718,11,18.43,5,SS
CUST0000589718,602,830.8400000000006,106,LS
CUST0000589724,60,76.580000000000013,18,SS
CUST0000589724,106,158.4,15,XLS
CUST0000589724,198,300.53000000000003,43,LS
CUST0000589818,52,46.55,30,MS
CUST0000590174,62,49.780000000000008,18,LS
CUST0000590320,73,78.429999999999978,6,LS
CUST0000590320,24,20.85,4,SS
CUST0000590653,1256,1902.1799999999996,129,LS
CUST0000591215,243,172.11000000000004,85,MS
CUST0000591215,31,34.39,2,LS
CUST0000591268,2,3.6199999999999997,1,LS
CUST0000591488,126,175.45,9,LS
CUST0000591774,18,21.05,4,LS
CUST0000591774,214,321.45999999999981,48,MS
CUST0000591919,442,1392.45,70,LS
CUST0000591919,9,15.09,5,MS
CUST0000591919,3,3.04,1,SS
CUST0000592165,12,9.56,2,MS
CUST0000592165,6,9.48,3,XLS
CUST0000592165,1746,2306.1399999999962,66,LS
CUST0000592884,1712,1835.7200000000003,199,MS
CUST0000592884,5,6.14,1,SS
CUST0000592884,136,141.78999999999996,37,LS
CUST0000593365,22,47.39,2,MS
CUST0000593365,196,201.65000000000015,67,LS
CUST0000593659,5,3.75,2,MS
CUST0000593659,77,76.660000000000025,11,LS
CUST0000593878,105,97.67,13,XLS
CUST0000593878,3,4.13,1,MS
CUST0000594351,130,113.54999999999998,39,MS
CUST0000594351,67,83.2,6,LS
CUST0000594451,33,24.78,6,LS
CUST0000594451,7,11.51,2,MS
CUST0000594479,4,4.03,2,LS
CUST0000594479,36,22.18,4,MS
CUST0000594668,2202,2200.6600000000035,91,LS
CUST0000594668,109,147.19,13,MS
CUST0000594668,148,125.58000000000001,14,SS
CUST0000594701,621,946.8000000000003,42,XLS
CUST0000594701,89,129.68,34,LS
CUST0000594734,5,4.9099999999999993,1,MS
CUST0000595140,179,217.84999999999997,31,LS
CUST0000595333,295,296.56999999999994,33,LS
CUST0000595333,13,10.809999999999999,4,MS
CUST0000595333,2,1.6300000000000001,1,SS
CUST0000595380,3419,4837.5900000000038,260,LS
CUST0000595400,3,3.0300000000000002,1,MS
CUST0000595400,113,208.35000000000002,6,LS
CUST0000595430,980,1433.2399999999998,134,LS
CUST0000595430,51,65.760000000000019,11,SS
CUST0000595675,931,876.36000000000149,349,SS
CUST0000595675,1873,1723.8600000000004,181,LS
CUST0000595767,200,261.65,13,XLS
CUST0000596825,262,352.45999999999987,22,LS
CUST0000597294,1141,1466.0100000000004,48,MS
CUST0000597294,2,1.8499999999999999,2,SS
CUST0000597294,15,21.12,4,LS
CUST0000597356,9,6.96,1,LS
CUST0000597770,2131,3158.7699999999982,93,LS
CUST0000597770,73,112.47000000000001,12,SS
CUST0000597790,20,36.63000000000001,1,LS
CUST0000598011,2356,2089.1900000000023,124,LS
CUST0000598026,8,13.38,1,XLS
CUST0000598026,697,1064.5599999999995,93,SS
CUST0000598026,116,228.22000000000006,17,LS
CUST0000598026,17,25.56,2,MS
CUST0000598853,4,12.280000000000001,1,LS
CUST0000599314,54,46.58,4,LS
CUST0000599366,37,58.539999999999992,5,LS
CUST0000599366,37,36.39,10,MS
CUST0000599487,14,19.47,1,LS
CUST0000600338,496,555.31000000000029,12,LS
CUST0000600338,624,712.34999999999866,188,MS
CUST0000601096,10,17.55,1,LS
CUST0000601102,2438,3421.4199999999892,443,MS
CUST0000601102,611,897.29999999999927,67,LS
CUST0000601659,44,97.500000000000014,14,LS
CUST0000601812,12,11.690000000000001,3,MS
CUST0000602024,1123,1268.0299999999966,153,LS
CUST0000602024,2,4.07,1,SS
CUST0000602024,6,13.84,2,MS
CUST0000602654,620,1034.0600000000009,31,LS
CUST0000602766,310,661.38000000000011,24,LS
CUST0000602766,9,11.02,2,XLS
CUST0000603155,671,1120.9500000000007,56,LS
CUST0000603155,9,17.64,1,MS
CUST0000603403,270,355.39,78,LS
CUST0000603535,37,38.800000000000004,14,MS
CUST0000603535,28,46.089999999999996,6,LS
CUST0000603536,10,11.870000000000001,6,SS
